Transaction_ID,Timestamp,From_Bank,From_Account,To_Bank,To_Account,Amount_Paid,Currency
TXN_04306,2026-01-30 06:18:00,Offshore_Bank_X,ACC_0518,Bank_D,ACC_0664,2110.54,USD
TXN_04307,2026-01-25 09:34:00,Offshore_Bank_X,ACC_0235,Bank_B,ACC_0948,2395.48,USD
TXN_04308,2026-01-12 12:46:00,Bank_A,ACC_0790,Bank_B,ACC_0672,1151.75,USD
TXN_04309,2026-01-13 19:35:00,Bank_A,ACC_0709,Bank_C,ACC_0980,4458.05,USD
TXN_04310,2026-01-08 13:03:00,Offshore_Bank_X,ACC_0858,Bank_B,ACC_0572,3910.8,USD
TXN_04311,2026-01-04 17:36:00,Bank_C,ACC_0335,Offshore_Bank_X,ACC_0845,4070.28,USD
TXN_04312,2026-01-26 08:10:00,Bank_C,ACC_0128,Bank_B,ACC_0757,4858.71,USD
TXN_04313,2026-01-29 16:17:00,Bank_C,ACC_0379,Bank_A,ACC_0291,672.65,USD
TXN_04314,2026-01-09 02:24:00,Bank_C,ACC_0081,Bank_A,ACC_0327,2924.62,USD
TXN_04315,2026-01-10 12:00:00,Bank_B,ACC_0559,Bank_A,ACC_0077,4366.65,USD
TXN_04316,2026-01-27 19:48:00,Bank_A,ACC_0703,Bank_D,ACC_0697,4560.95,USD
TXN_04317,2026-01-16 15:30:00,Bank_B,ACC_0912,Bank_A,ACC_0711,1684.03,USD
TXN_04318,2026-01-10 15:46:00,Offshore_Bank_X,ACC_0725,Bank_C,ACC_0756,84762.85,USD
TXN_04319,2026-01-09 07:55:00,Bank_D,ACC_0569,Bank_C,ACC_0915,1150.45,USD
TXN_04320,2026-01-27 05:04:00,Bank_B,ACC_0650,Bank_C,ACC_0971,3229.78,USD
TXN_04321,2026-01-16 13:47:00,Bank_A,ACC_0645,Bank_B,ACC_0918,4348.97,USD
TXN_04322,2026-01-05 03:15:00,Bank_A,ACC_0515,Bank_A,ACC_0904,1620.24,USD
TXN_04323,2026-01-22 19:39:00,Bank_C,ACC_0273,Bank_D,ACC_0686,1153.87,USD
TXN_04324,2026-01-26 13:07:00,Bank_B,ACC_0582,Bank_A,ACC_0539,4488.36,USD
TXN_04325,2026-01-13 02:24:00,Offshore_Bank_X,ACC_0313,Bank_A,ACC_0388,3102.89,USD
TXN_04326,2026-01-14 10:22:00,Bank_C,ACC_0091,Bank_B,ACC_0014,3272.61,USD
TXN_04327,2026-01-04 12:10:00,Bank_B,ACC_0340,Bank_A,ACC_0302,4989.57,USD
TXN_04328,2026-01-24 01:55:00,Bank_D,ACC_0333,Bank_A,ACC_0819,2547.15,USD
TXN_04329,2026-01-18 03:49:00,Bank_D,ACC_0263,Offshore_Bank_X,ACC_0494,3153.05,USD
TXN_04330,2026-01-24 19:18:00,Bank_B,ACC_0400,Offshore_Bank_X,ACC_0234,1984.71,USD
TXN_04331,2026-01-26 18:04:00,Bank_B,ACC_0700,Bank_B,ACC_0005,389.78,USD
TXN_04332,2026-01-14 09:01:00,Bank_D,ACC_0897,Bank_B,ACC_0290,1698.74,USD
TXN_04333,2026-01-02 11:53:00,Bank_D,ACC_0207,Bank_A,ACC_0304,2096.25,USD
TXN_04334,2026-01-12 12:32:00,Bank_D,ACC_0636,Bank_D,ACC_0762,4251.75,USD
TXN_04335,2026-01-13 01:15:00,Bank_D,ACC_0171,Bank_B,ACC_0440,2887.25,USD
TXN_04336,2026-01-22 06:15:00,Bank_B,ACC_0215,Bank_D,ACC_0218,3573.44,USD
TXN_04337,2026-01-09 14:20:00,Bank_B,ACC_0419,Offshore_Bank_X,ACC_0268,4887.87,USD
TXN_04338,2026-01-04 19:32:00,Bank_C,ACC_0606,Bank_C,ACC_0287,548.07,USD
TXN_04339,2026-01-06 20:56:00,Bank_D,ACC_0893,Bank_A,ACC_0868,3796.08,USD
TXN_04340,2026-01-28 01:10:00,Bank_D,ACC_0743,Bank_A,ACC_0973,1829.61,USD
TXN_04341,2026-01-16 08:50:00,Bank_D,ACC_0491,Bank_D,ACC_0125,4897.71,USD
TXN_04342,2026-01-22 19:24:00,Bank_B,ACC_0068,Bank_A,ACC_0079,3457.93,USD
TXN_04343,2026-01-24 12:38:00,Bank_B,ACC_0993,Offshore_Bank_X,ACC_0024,3068.97,USD
TXN_04344,2026-01-26 20:40:00,Offshore_Bank_X,ACC_0103,Bank_D,ACC_0588,2131.6,USD
TXN_04345,2026-01-20 01:38:00,Bank_C,ACC_0230,Offshore_Bank_X,ACC_0679,3627.58,USD
TXN_04346,2026-01-04 13:59:00,Bank_A,ACC_0906,Offshore_Bank_X,ACC_0933,1323.78,USD
TXN_04347,2026-01-04 05:01:00,Bank_D,ACC_0369,Bank_A,ACC_0413,1121.89,USD
TXN_04348,2026-01-18 09:27:00,Bank_B,ACC_0673,Bank_D,ACC_0655,4883.53,USD
TXN_04349,2026-01-16 19:02:00,Bank_C,ACC_0543,Bank_D,ACC_0004,2165.13,USD
TXN_04350,2026-01-21 06:52:00,Offshore_Bank_X,ACC_0883,Bank_A,ACC_0500,3792.02,USD
TXN_04351,2026-01-12 06:00:00,Offshore_Bank_X,ACC_0592,Bank_D,ACC_0255,4266.65,USD
TXN_04352,2026-01-07 16:51:00,Bank_B,ACC_0166,Bank_D,ACC_0237,4260.05,USD
TXN_04353,2026-01-26 17:50:00,Offshore_Bank_X,ACC_0129,Bank_A,ACC_0977,4797.85,USD
TXN_04354,2026-01-10 15:26:00,Bank_D,ACC_0914,Bank_B,ACC_0160,3048.27,USD
TXN_04355,2026-01-12 07:28:00,Offshore_Bank_X,ACC_0151,Bank_D,ACC_0788,4833.39,USD
TXN_04356,2026-01-10 08:44:00,Bank_B,ACC_0454,Bank_C,ACC_0914,883.43,USD
TXN_04357,2026-01-07 01:34:00,Bank_D,ACC_0542,Bank_B,ACC_0569,1395.11,USD
TXN_04358,2026-01-30 17:29:00,Offshore_Bank_X,ACC_0178,Bank_D,ACC_0118,2205.16,USD
TXN_04359,2026-01-10 05:06:00,Offshore_Bank_X,ACC_0512,Bank_C,ACC_0841,2463.59,USD
TXN_04360,2026-01-04 22:22:00,Bank_B,ACC_0717,Bank_B,ACC_0696,2079.87,USD
TXN_04361,2026-01-02 06:32:00,Offshore_Bank_X,ACC_0383,Bank_C,ACC_0964,4173.38,USD
TXN_04362,2026-01-05 15:48:00,Bank_D,ACC_0406,Bank_A,ACC_9999,3751.29,USD
TXN_04363,2026-01-06 05:14:00,Bank_D,ACC_0583,Bank_D,ACC_0165,2118.94,USD
TXN_04364,2026-01-01 21:15:00,Bank_B,ACC_0939,Bank_B,ACC_0183,3318.57,USD
TXN_04365,2026-01-10 22:08:00,Bank_B,ACC_0265,Bank_B,ACC_0201,1243.83,USD
TXN_04366,2026-01-23 04:23:00,Offshore_Bank_X,ACC_0067,Offshore_Bank_X,ACC_0514,4452.93,USD
TXN_04367,2026-01-23 10:51:00,Bank_B,ACC_0221,Bank_B,ACC_0753,473.18,USD
TXN_04368,2026-01-22 01:30:00,Bank_A,ACC_0562,Bank_C,ACC_0041,1338.86,USD
TXN_04369,2026-01-28 07:45:00,Offshore_Bank_X,ACC_0395,Bank_D,ACC_0464,1298.26,USD
TXN_04370,2026-01-17 17:25:00,Offshore_Bank_X,ACC_0415,Bank_D,ACC_0052,3392.53,USD
TXN_04371,2026-01-28 04:26:00,Offshore_Bank_X,ACC_0037,Bank_C,ACC_0219,602.55,USD
TXN_04372,2026-01-14 19:11:00,Bank_A,ACC_0393,Bank_B,ACC_0502,2532.04,USD
TXN_04373,2026-01-30 16:54:00,Offshore_Bank_X,ACC_0246,Offshore_Bank_X,ACC_0197,3018.69,USD
TXN_04374,2026-01-22 06:21:00,Bank_B,ACC_0184,Bank_B,ACC_0067,3409.72,USD
TXN_04375,2026-01-19 20:49:00,Bank_A,ACC_0393,Bank_B,ACC_0968,423.43,USD
TXN_04376,2026-01-15 08:14:00,Bank_D,ACC_0703,Bank_B,ACC_0729,1776.55,USD
TXN_04377,2026-01-03 18:37:00,Bank_B,ACC_0550,Bank_A,ACC_0810,3696.39,USD
TXN_04378,2026-01-19 06:26:00,Bank_D,ACC_0106,Offshore_Bank_X,ACC_0535,2756.27,USD
TXN_04379,2026-01-18 19:03:00,Bank_B,ACC_0967,Bank_D,ACC_0908,2157.12,USD
TXN_04380,2026-01-14 19:16:00,Bank_B,ACC_0992,Bank_C,ACC_0673,1889.81,USD
TXN_04381,2026-01-30 18:46:00,Bank_A,ACC_0406,Offshore_Bank_X,ACC_0786,2883.7,USD
TXN_04382,2026-01-21 08:06:00,Bank_C,ACC_0309,Bank_A,ACC_0568,1443.59,USD
TXN_04383,2026-01-15 08:44:00,Bank_A,ACC_0117,Bank_C,ACC_0145,1050.05,USD
TXN_04384,2026-01-03 00:35:00,Bank_D,ACC_0763,Bank_A,ACC_0268,28.88,USD
TXN_04385,2026-01-31 10:11:00,Bank_C,ACC_0135,Bank_A,ACC_0290,1455.29,USD
TXN_04386,2026-01-19 08:46:00,Offshore_Bank_X,ACC_0998,Offshore_Bank_X,ACC_0777,24.66,USD
TXN_04387,2026-01-04 05:38:00,Bank_C,ACC_0124,Offshore_Bank_X,ACC_0649,4708.69,USD
TXN_04388,2026-01-07 11:22:00,Bank_A,ACC_0474,Bank_D,ACC_0947,528.72,USD
TXN_04389,2026-01-24 01:49:00,Bank_C,ACC_0879,Bank_C,ACC_0149,4866.49,USD
TXN_04390,2026-01-10 16:44:00,Bank_A,ACC_0893,Bank_B,ACC_0413,4751.39,USD
TXN_04391,2026-01-19 10:02:00,Bank_B,ACC_0441,Bank_C,ACC_0557,1789.86,USD
TXN_04392,2026-01-25 03:48:00,Bank_D,ACC_0677,Bank_A,ACC_0826,749.01,USD
TXN_04393,2026-01-29 13:03:00,Bank_D,ACC_0931,Bank_C,ACC_0150,542.85,USD
TXN_04394,2026-01-09 09:54:00,Bank_D,ACC_0165,Bank_B,ACC_0772,3939.41,USD
TXN_04395,2026-01-08 05:39:00,Bank_A,ACC_0792,Offshore_Bank_X,ACC_0889,1066.03,USD
TXN_04396,2026-01-13 06:52:00,Offshore_Bank_X,ACC_0030,Bank_B,ACC_0514,286.65,USD
TXN_04397,2026-01-28 07:48:00,Bank_D,ACC_0367,Bank_C,ACC_0051,998.28,USD
TXN_04398,2026-01-02 19:04:00,Bank_A,ACC_0089,Bank_A,ACC_0494,1206.62,USD
TXN_04399,2026-01-20 01:51:00,Bank_B,ACC_0318,Bank_A,ACC_0308,3464.36,USD
TXN_04400,2026-01-18 19:46:00,Offshore_Bank_X,ACC_0816,Bank_D,ACC_0049,210.0,USD
TXN_04401,2026-01-19 12:59:00,Bank_D,ACC_0951,Bank_A,ACC_0468,3850.04,USD
TXN_04402,2026-01-25 19:07:00,Bank_B,ACC_0979,Bank_C,ACC_0961,1830.63,USD
TXN_04403,2026-01-08 03:01:00,Offshore_Bank_X,ACC_0007,Bank_D,ACC_0380,1869.69,USD
TXN_04404,2026-01-23 19:49:00,Bank_B,ACC_0318,Bank_D,ACC_0067,31.4,USD
TXN_04405,2026-01-06 22:25:00,Bank_A,ACC_0801,Bank_D,ACC_0070,4814.34,USD
TXN_04406,2026-01-23 15:56:00,Bank_A,ACC_0572,Bank_B,ACC_0156,4433.71,USD
TXN_04407,2026-01-22 10:16:00,Offshore_Bank_X,ACC_0099,Bank_D,ACC_0626,4090.42,USD
TXN_04408,2026-01-21 02:54:00,Bank_D,ACC_0365,Bank_B,ACC_0038,3986.06,USD
TXN_04409,2026-01-07 10:26:00,Bank_A,ACC_0059,Bank_D,ACC_0636,2442.73,USD
TXN_04410,2026-01-07 11:23:00,Bank_B,ACC_0518,Bank_A,ACC_0641,4437.59,USD
TXN_04411,2026-01-01 05:47:00,Bank_A,ACC_0761,Bank_B,ACC_0125,3475.64,USD
TXN_04412,2026-01-18 16:50:00,Bank_A,ACC_0958,Bank_D,ACC_0598,2231.43,USD
TXN_04413,2026-01-21 02:04:00,Offshore_Bank_X,ACC_0287,Offshore_Bank_X,ACC_0852,94494.44,USD
TXN_04414,2026-01-27 00:04:00,Bank_A,ACC_0606,Bank_C,ACC_0716,1623.74,USD
TXN_04415,2026-01-23 05:24:00,Offshore_Bank_X,ACC_0039,Offshore_Bank_X,ACC_0257,1520.47,USD
TXN_04416,2026-01-04 09:59:00,Offshore_Bank_X,ACC_0783,Bank_D,ACC_0929,4915.81,USD
TXN_04417,2026-01-01 06:23:00,Bank_C,ACC_0914,Bank_C,ACC_0709,1343.11,USD
TXN_04418,2026-01-23 02:17:00,Bank_D,ACC_0297,Bank_C,ACC_0393,2772.89,USD
TXN_04419,2026-01-24 15:19:00,Bank_A,ACC_0653,Bank_D,ACC_0456,3716.82,USD
TXN_04420,2026-01-23 12:14:00,Bank_D,ACC_0422,Bank_D,ACC_0053,2267.07,USD
TXN_04421,2026-01-13 09:36:00,Bank_C,ACC_0502,Bank_A,ACC_0443,83.48,USD
TXN_04422,2026-01-27 01:01:00,Bank_C,ACC_0088,Bank_D,ACC_0138,752.17,USD
TXN_04423,2026-01-06 16:06:00,Bank_B,ACC_0511,Bank_A,ACC_0132,3319.85,USD
TXN_04424,2026-01-12 17:23:00,Bank_C,ACC_0383,Bank_B,ACC_0414,4990.33,USD
TXN_04425,2026-01-29 06:28:00,Bank_C,ACC_0831,Bank_B,ACC_0263,1631.02,USD
TXN_04426,2026-01-28 16:05:00,Bank_D,ACC_0606,Bank_D,ACC_0675,4894.31,USD
TXN_04427,2026-01-30 03:49:00,Bank_C,ACC_0494,Bank_C,ACC_0964,3272.79,USD
TXN_04428,2026-01-02 07:25:00,Bank_C,ACC_0483,Bank_C,ACC_0208,2819.8,USD
TXN_04429,2026-01-28 12:28:00,Bank_B,ACC_0843,Bank_D,ACC_0693,1840.62,USD
TXN_04430,2026-01-20 16:54:00,Offshore_Bank_X,ACC_0368,Bank_B,ACC_0410,4205.11,USD
TXN_04431,2026-01-25 05:36:00,Bank_B,ACC_0434,Bank_B,ACC_0436,241.13,USD
TXN_04432,2026-01-04 22:05:00,Bank_C,ACC_0439,Offshore_Bank_X,ACC_0945,85768.89,USD
TXN_04433,2026-01-20 03:11:00,Bank_C,ACC_0693,Offshore_Bank_X,ACC_0120,2085.52,USD
TXN_04434,2026-01-12 14:24:00,Bank_B,ACC_0607,Bank_B,ACC_0139,56199.12,USD
TXN_04435,2026-01-04 19:50:00,Offshore_Bank_X,ACC_0427,Bank_A,ACC_0708,3888.16,USD
TXN_04436,2026-01-26 20:22:00,Bank_B,ACC_0461,Offshore_Bank_X,ACC_0676,321.08,USD
TXN_04437,2026-01-07 12:20:00,Bank_A,ACC_0812,Bank_B,ACC_0685,916.01,USD
TXN_04438,2026-01-04 10:46:00,Bank_A,ACC_0972,Offshore_Bank_X,ACC_0379,924.53,USD
TXN_04439,2026-01-18 07:39:00,Bank_D,ACC_0605,Bank_C,ACC_0071,4960.45,USD
TXN_04440,2026-01-04 23:53:00,Offshore_Bank_X,ACC_0710,Bank_D,ACC_0205,4784.76,USD
TXN_04441,2026-01-26 12:41:00,Bank_C,ACC_0963,Offshore_Bank_X,ACC_0289,1055.21,USD
TXN_04442,2026-01-16 17:40:00,Bank_D,ACC_0159,Offshore_Bank_X,ACC_0922,1563.24,USD
TXN_04443,2026-01-13 22:40:00,Offshore_Bank_X,ACC_0708,Bank_B,ACC_0187,57234.93,USD
TXN_04444,2026-01-21 17:23:00,Bank_A,ACC_0967,Bank_A,ACC_0450,78.94,USD
TXN_04445,2026-01-01 03:24:00,Bank_C,ACC_0368,Bank_A,ACC_0324,4347.29,USD
TXN_04446,2026-01-31 10:53:00,Offshore_Bank_X,ACC_0592,Bank_C,ACC_0845,1059.43,USD
TXN_04447,2026-01-10 10:04:00,Bank_D,ACC_0744,Offshore_Bank_X,ACC_0748,2463.68,USD
TXN_04448,2026-01-08 00:34:00,Bank_C,ACC_0801,Bank_D,ACC_0193,730.92,USD
TXN_04449,2026-01-13 19:37:00,Bank_D,ACC_0697,Bank_B,ACC_0343,631.29,USD
TXN_04450,2026-01-19 15:29:00,Bank_B,ACC_0505,Bank_D,ACC_0174,1870.08,USD
TXN_04451,2026-01-17 23:25:00,Bank_A,ACC_0341,Bank_D,ACC_0725,3800.97,USD
TXN_04452,2026-01-26 09:36:00,Bank_B,ACC_0454,Offshore_Bank_X,ACC_0564,651.39,USD
TXN_04453,2026-01-08 21:42:00,Offshore_Bank_X,ACC_0116,Offshore_Bank_X,ACC_0475,903.73,USD
TXN_04454,2026-01-07 11:36:00,Bank_D,ACC_0729,Bank_D,ACC_0139,4581.49,USD
TXN_04455,2026-01-31 12:10:00,Bank_C,ACC_0445,Bank_B,ACC_0154,4122.92,USD
TXN_04456,2026-01-11 23:01:00,Offshore_Bank_X,ACC_0487,Bank_B,ACC_0844,604.71,USD
TXN_04457,2026-01-07 07:47:00,Bank_B,ACC_0213,Bank_A,ACC_0242,4187.28,USD
TXN_04458,2026-01-12 17:39:00,Offshore_Bank_X,ACC_0625,Bank_B,ACC_0126,707.19,USD
TXN_04459,2026-01-08 11:17:00,Bank_D,ACC_0589,Bank_B,ACC_0304,4858.3,USD
TXN_04460,2026-01-21 23:15:00,Offshore_Bank_X,ACC_0997,Offshore_Bank_X,ACC_0274,4499.69,USD
TXN_04461,2026-01-12 23:58:00,Bank_A,ACC_0670,Offshore_Bank_X,ACC_0973,4020.11,USD
TXN_04462,2026-01-27 17:40:00,Offshore_Bank_X,ACC_0027,Bank_D,ACC_0348,3812.45,USD
TXN_04463,2026-01-07 01:51:00,Bank_A,ACC_0599,Bank_B,ACC_0278,4660.68,USD
TXN_04464,2026-01-25 01:34:00,Bank_B,ACC_0625,Bank_D,ACC_0233,4373.77,USD
TXN_04465,2026-01-19 03:58:00,Bank_B,ACC_0990,Bank_C,ACC_0951,4799.47,USD
TXN_04466,2026-01-24 17:24:00,Bank_C,ACC_0115,Offshore_Bank_X,ACC_0274,3959.53,USD
TXN_04467,2026-01-23 14:14:00,Bank_A,ACC_0881,Offshore_Bank_X,ACC_0759,4082.62,USD
TXN_04468,2026-01-06 03:03:00,Bank_D,ACC_0173,Bank_C,ACC_0980,2152.46,USD
TXN_04469,2026-01-16 03:20:00,Bank_C,ACC_0900,Bank_B,ACC_0294,4831.51,USD
TXN_04470,2026-01-18 10:42:00,Bank_A,ACC_0883,Bank_D,ACC_0114,843.02,USD
TXN_04471,2026-01-13 14:33:00,Bank_D,ACC_0844,Offshore_Bank_X,ACC_0573,2272.17,USD
TXN_04472,2026-01-19 03:08:00,Bank_B,ACC_0333,Bank_C,ACC_0573,3059.99,USD
TXN_04473,2026-01-31 20:49:00,Bank_D,ACC_0185,Offshore_Bank_X,ACC_0728,4195.66,USD
TXN_04474,2026-01-02 21:12:00,Offshore_Bank_X,ACC_0537,Bank_C,ACC_0932,498.57,USD
TXN_04475,2026-01-11 20:49:00,Bank_D,ACC_0263,Bank_D,ACC_0847,4399.7,USD
TXN_04476,2026-01-12 01:28:00,Bank_C,ACC_0018,Bank_C,ACC_0030,2555.48,USD
TXN_04477,2026-01-27 17:09:00,Bank_D,ACC_0629,Offshore_Bank_X,ACC_0089,981.73,USD
TXN_04478,2026-01-09 12:26:00,Bank_A,ACC_0441,Bank_B,ACC_0907,106.37,USD
TXN_04479,2026-01-22 19:14:00,Offshore_Bank_X,ACC_0633,Offshore_Bank_X,ACC_0813,3427.79,USD
TXN_04480,2026-01-06 14:12:00,Bank_C,ACC_0112,Bank_C,ACC_0698,37.94,USD
TXN_04481,2026-01-18 13:04:00,Bank_C,ACC_0436,Bank_B,ACC_0533,2074.96,USD
TXN_04482,2026-01-14 12:12:00,Bank_D,ACC_0827,Bank_D,ACC_1000,1177.92,USD
TXN_04483,2026-01-27 22:07:00,Offshore_Bank_X,ACC_0504,Bank_A,ACC_0873,2215.57,USD
TXN_04484,2026-01-14 05:39:00,Bank_D,ACC_0445,Offshore_Bank_X,ACC_0673,4376.78,USD
TXN_04485,2026-01-24 10:40:00,Bank_C,ACC_0629,Bank_D,ACC_0384,4371.18,USD
TXN_04486,2026-01-24 10:38:00,Bank_A,ACC_0383,Bank_A,ACC_0499,1222.71,USD
TXN_04487,2026-01-28 19:39:00,Offshore_Bank_X,ACC_0386,Bank_D,ACC_0230,928.62,USD
TXN_04488,2026-01-06 14:33:00,Bank_B,ACC_0185,Offshore_Bank_X,ACC_0523,4215.19,USD
TXN_04489,2026-01-20 13:51:00,Bank_A,ACC_0698,Bank_C,ACC_0323,2141.13,USD
TXN_04490,2026-01-01 10:14:00,Offshore_Bank_X,ACC_0454,Bank_B,ACC_0782,3471.7,USD
TXN_04491,2026-01-27 00:17:00,Bank_B,ACC_0755,Bank_C,ACC_0202,1503.42,USD
TXN_04492,2026-01-20 18:26:00,Bank_C,ACC_0805,Bank_A,ACC_0152,1243.84,USD
TXN_04493,2026-01-02 08:03:00,Bank_C,ACC_0561,Offshore_Bank_X,ACC_0481,3608.82,USD
TXN_04494,2026-01-18 16:40:00,Bank_C,ACC_0144,Bank_C,ACC_0204,438.32,USD
TXN_04495,2026-01-12 11:37:00,Bank_A,ACC_0635,Bank_C,ACC_0910,1583.58,USD
TXN_04496,2026-01-10 14:16:00,Bank_C,ACC_0129,Bank_D,ACC_0880,3103.95,USD
TXN_04497,2026-01-16 07:48:00,Bank_A,ACC_0709,Bank_C,ACC_0869,1517.54,USD
TXN_04498,2026-01-31 23:47:00,Offshore_Bank_X,ACC_0697,Bank_D,ACC_0925,1802.52,USD
TXN_04499,2026-01-06 07:43:00,Offshore_Bank_X,ACC_0157,Bank_B,ACC_0657,4276.23,USD
TXN_04500,2026-01-31 07:27:00,Bank_C,ACC_0412,Bank_A,ACC_0106,2857.53,USD
TXN_04501,2026-01-20 20:24:00,Offshore_Bank_X,ACC_0720,Bank_B,ACC_7777,990.79,USD
TXN_04502,2026-01-07 05:26:00,Bank_A,ACC_0219,Bank_B,ACC_0464,738.55,USD
TXN_04503,2026-01-12 15:21:00,Bank_B,ACC_0904,Bank_C,ACC_0055,2922.75,USD
TXN_04504,2026-01-24 12:57:00,Bank_A,ACC_0424,Bank_D,ACC_0779,4875.8,USD
TXN_04505,2026-01-12 02:55:00,Bank_C,ACC_0587,Bank_D,ACC_0678,4288.08,USD
TXN_04506,2026-01-06 12:01:00,Bank_B,ACC_0538,Bank_B,ACC_0534,2064.73,USD
TXN_04507,2026-01-08 04:42:00,Bank_A,ACC_0770,Bank_A,ACC_0490,2552.33,USD
TXN_04508,2026-01-07 08:31:00,Bank_A,ACC_0705,Offshore_Bank_X,ACC_0596,4791.94,USD
TXN_04509,2026-01-09 01:25:00,Bank_B,ACC_0309,Bank_C,ACC_0954,1247.0,USD
TXN_04510,2026-01-19 23:41:00,Bank_A,ACC_0104,Bank_D,ACC_0339,3088.01,USD
TXN_04511,2026-01-23 17:18:00,Bank_A,ACC_0258,Bank_A,ACC_0907,4669.71,USD
TXN_04512,2026-01-07 09:23:00,Bank_A,ACC_0102,Bank_B,ACC_0548,663.42,USD
TXN_04513,2026-01-22 06:29:00,Offshore_Bank_X,ACC_0656,Offshore_Bank_X,ACC_0926,3083.95,USD
TXN_04514,2026-01-30 15:15:00,Offshore_Bank_X,ACC_0743,Bank_B,ACC_0630,3045.63,USD
TXN_04515,2026-01-28 01:18:00,Bank_D,ACC_0050,Bank_A,ACC_0306,357.33,USD
TXN_04516,2026-01-20 03:18:00,Offshore_Bank_X,ACC_0364,Bank_B,ACC_0962,3147.48,USD
TXN_04517,2026-01-02 20:56:00,Bank_A,ACC_0405,Bank_B,ACC_0824,4292.11,USD
TXN_04518,2026-01-09 08:49:00,Bank_C,ACC_0905,Bank_C,ACC_0270,872.66,USD
TXN_04519,2026-01-18 15:37:00,Offshore_Bank_X,ACC_0471,Bank_A,ACC_0817,1136.85,USD
TXN_04520,2026-01-16 09:24:00,Offshore_Bank_X,ACC_0729,Bank_A,ACC_0618,4067.32,USD
TXN_04521,2026-01-07 04:43:00,Bank_B,ACC_0323,Bank_B,ACC_0203,1761.12,USD
TXN_04522,2026-01-21 22:00:00,Bank_A,ACC_0155,Bank_B,ACC_0050,2006.51,USD
TXN_04523,2026-01-07 08:14:00,Bank_D,ACC_0155,Bank_D,ACC_0867,2723.29,USD
TXN_04524,2026-01-19 16:10:00,Bank_B,ACC_0575,Bank_B,ACC_0630,3342.91,USD
TXN_04525,2026-01-06 18:38:00,Bank_B,ACC_0088,Bank_D,ACC_0777,3368.27,USD
TXN_04526,2026-01-26 01:43:00,Offshore_Bank_X,ACC_0715,Bank_D,ACC_0326,268.77,USD
TXN_04527,2026-01-21 20:57:00,Bank_B,ACC_0579,Bank_B,ACC_0934,4598.67,USD
TXN_04528,2026-01-02 21:30:00,Offshore_Bank_X,ACC_0302,Bank_C,ACC_0084,4573.67,USD
TXN_04529,2026-01-13 00:17:00,Offshore_Bank_X,ACC_0701,Offshore_Bank_X,ACC_0394,3136.11,USD
TXN_04530,2026-01-29 17:38:00,Bank_D,ACC_0406,Bank_C,ACC_0482,2055.82,USD
TXN_04531,2026-01-09 23:48:00,Offshore_Bank_X,ACC_0717,Bank_D,ACC_0981,1832.37,USD
TXN_04532,2026-01-24 00:34:00,Bank_A,ACC_0890,Bank_D,ACC_0931,4023.0,USD
TXN_04533,2026-01-03 05:25:00,Bank_B,ACC_0052,Bank_D,ACC_0654,4383.98,USD
TXN_04534,2026-01-23 02:14:00,Bank_A,ACC_0441,Bank_B,ACC_0852,1511.32,USD
TXN_04535,2026-01-22 22:23:00,Bank_A,ACC_0677,Offshore_Bank_X,ACC_0796,2678.97,USD
TXN_04536,2026-01-24 03:27:00,Bank_B,ACC_0427,Bank_B,ACC_0186,3739.29,USD
TXN_04537,2026-01-16 04:07:00,Offshore_Bank_X,ACC_0348,Bank_B,ACC_0819,2995.58,USD
TXN_04538,2026-01-09 20:30:00,Offshore_Bank_X,ACC_0848,Bank_D,ACC_0455,3339.02,USD
TXN_04539,2026-01-23 13:42:00,Bank_B,ACC_0880,Bank_B,ACC_0767,4501.15,USD
TXN_04540,2026-01-17 16:48:00,Bank_B,ACC_0247,Bank_B,ACC_0329,4730.08,USD
TXN_04541,2026-01-21 19:46:00,Bank_C,ACC_0989,Offshore_Bank_X,ACC_0674,1389.42,USD
TXN_04542,2026-01-31 10:28:00,Bank_C,ACC_0221,Bank_B,ACC_0048,1498.85,USD
TXN_04543,2026-01-30 18:38:00,Bank_B,ACC_0096,Bank_B,ACC_0622,1558.37,USD
TXN_04544,2026-01-10 17:38:00,Offshore_Bank_X,ACC_0289,Bank_D,ACC_0163,2397.65,USD
TXN_04545,2026-01-16 01:37:00,Bank_B,ACC_0708,Bank_D,ACC_0292,3707.92,USD
TXN_04546,2026-01-24 16:05:00,Bank_A,ACC_0684,Offshore_Bank_X,ACC_0617,766.88,USD
TXN_04547,2026-01-14 14:13:00,Bank_C,ACC_0814,Bank_B,ACC_0503,1278.24,USD
TXN_04548,2026-01-14 22:08:00,Bank_D,ACC_0073,Bank_A,ACC_0353,83.86,USD
TXN_04549,2026-01-14 20:59:00,Bank_B,ACC_0226,Bank_A,ACC_0456,57487.29,USD
TXN_04550,2026-01-21 13:37:00,Bank_B,ACC_0927,Bank_D,ACC_0175,1230.24,USD
TXN_04551,2026-01-12 21:15:00,Bank_A,ACC_0788,Bank_B,ACC_0432,3317.12,USD
TXN_04552,2026-01-15 22:16:00,Offshore_Bank_X,ACC_0186,Bank_D,ACC_0464,1831.65,USD
TXN_04553,2026-01-01 20:29:00,Bank_B,ACC_0732,Bank_B,ACC_0610,1460.34,USD
TXN_04554,2026-01-11 18:55:00,Bank_A,ACC_0070,Bank_C,ACC_0259,3520.62,USD
